Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Human_Influence_Index,lfc_CompartmentRoot:Human_Influence_Index,se_(Intercept),se_CompartmentRoot,se_Human_Influence_Index,se_CompartmentRoot:Human_Influence_Index,W_(Intercept),W_CompartmentRoot,W_Human_Influence_Index,W_CompartmentRoot:Human_Influence_Index,p_(Intercept),p_CompartmentRoot,p_Human_Influence_Index,p_CompartmentRoot:Human_Influence_Index,q_(Intercept),q_CompartmentRoot,q_Human_Influence_Index,q_CompartmentRoot:Human_Influence_Index,diff_(Intercept),diff_CompartmentRoot,diff_Human_Influence_Index,diff_CompartmentRoot:Human_Influence_Index
Smaragdicoccus,0.11568988060472411,0.31653964860195155,-0.0018499202127341156,-3.2846811028715707e-5,0.3302074950245719,0.4856669212276474,0.006410150954363134,0.009047808892054152,0.3503551020127972,0.6517628332640334,-0.28859230085290716,-0.003630360833279978,0.7260722170096267,0.5145541814947344,0.7728933879653469,0.9971033975036222,0.8560385220944372,0.6919659566724656,0.9982946680443294,0.9972208201823105,FALSE,FALSE,FALSE,FALSE
Mycobacterium,0.46641303141822565,-0.1447695402979924,-0.014565604552861117,0.021018744514986244,0.33227717558362524,0.4886199163265811,0.006450434940978112,0.009105376628935265,1.4036866378167525,-0.29628252034088626,-2.258080995489036,2.3083882602057795,0.1604121831763567,0.7670143337602648,0.023940610240531027,0.02097755136693017,0.3624783586692259,0.8730886936700237,0.1305561278450292,0.20926386607498634,FALSE,FALSE,FALSE,FALSE
Actinospica,-0.1531666516571079,1.406133747324294,1.9246525586913342e-4,-0.014841349421627494,0.41780546684374426,0.6104534672523237,0.008115381229271995,0.011486238917988447,-0.3665980074750696,2.303424950067628,0.02371610777506245,-1.2920982688584557,0.713918894701479,0.021254945291571004,0.9810790574731352,0.19632311534487762,0.855473385414052,0.07625677740572404,0.9982946680443294,0.6286028412967912,FALSE,FALSE,FALSE,FALSE
Rhodococcus,0.28391056502240025,-2.4116700846504564,-0.002487677754145178,0.04842340661690536,0.49741826983657705,0.7237778552404129,0.009665268510750362,0.013703198299602676,0.5707682693594606,-3.3320584032643366,-0.25738320165427536,3.533730269254689,0.5681567345829484,8.620616292168358e-4,0.7968829693171203,4.097389972164521e-4,0.7877156082861894,0.005509112599213841,0.9982946680443294,0.03982724281864839,FALSE,TRUE,FALSE,TRUE
Glycomyces,-0.7934329080982375,1.5014021185880135,0.008870842504059624,-0.008497031118035743,0.596626385889146,0.8650404175246709,0.011596576929962207,0.016465353968328534,-1.329865602433578,1.7356438938244105,0.7649535339294761,-0.5160551746643265,0.18356255649195047,0.08262681969334876,0.4442992142789582,0.6058158740894373,0.37917720002630173,0.21121480784112276,0.829764286027826,0.9176988611206661,FALSE,FALSE,FALSE,FALSE
Streptosporangium,-0.9939038967228954,-1.2690288200981552,0.027883567228551846,0.015300241198471669,0.4900242676116601,0.7132521326327671,0.009521324477594878,0.013497307935914124,-2.0282748476256187,-1.779214897562096,2.9285387021696523,1.1335772489683098,0.04253220456253537,0.07520453687721404,0.0034055943213044727,0.25697192081167813,0.1298184452692311,0.1971708691203881,0.03479521016028191,0.6981859815305803,FALSE,FALSE,TRUE,FALSE
Mumia,0.15174992415805771,0.5875841284743376,-0.0026756944863007325,-0.005166595444305428,0.32076505344317113,0.47218854000123633,0.006226371772454493,0.008785228419341784,0.473087459276304,1.2443845597625032,-0.4297357408271092,-0.5881002971909665,0.6361507834554321,0.2133580627980839,0.6673878814211465,0.5564649736676124,0.820774985593917,0.395774082548292,0.9713937491147648,0.8880505507309456,FALSE,FALSE,FALSE,FALSE
Kribbella,-0.44614347129858817,0.11241916208354674,0.012318859108064843,-0.0022920641503825436,0.5553006283668993,0.8061881587715385,0.01079208870836298,0.015314845308990443,-0.8034269159944321,0.13944531541476612,1.1414712611210045,-0.1496628992417578,0.4217280229812068,0.88909826560483,0.2536738647854636,0.8810305805418234,0.6508934392426928,0.9438419335294878,0.5989344795847351,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Marmoricola,0.8969206322507015,-1.1320535398054812,-0.022204966860346547,0.038751480200002436,0.44178991222768627,0.6445935000145049,0.0085823068532039,0.012154136417002888,2.0301971761375426,-1.7562285995437548,-2.5872958448295416,3.1883367826768425,0.042336500774942026,0.07904938320173438,0.009673249907132945,0.001430937678013405,0.1298184452692311,0.2046278337310719,0.06676762774837028,0.04816549022824509,FALSE,FALSE,FALSE,TRUE
Aeromicrobium,-2.26274564703505,2.1287162175586665,0.02696093637268183,0.0017383548629550172,0.6167128087292668,0.8936500763109136,0.011987593789346572,0.017024515771123752,-3.66904272946337,2.382046702604494,2.2490699006369517,0.10210891671312847,2.4346038878866622e-4,0.01721671381670363,0.02450804918394813,0.9186702234968412,0.001952456843422833,0.06520033287992394,0.13189200152940508,0.9759379776888522,TRUE,FALSE,FALSE,FALSE
Nocardioides,-0.29847197463873076,0.20982066276161948,-0.0042188673465234664,0.02387429624974096,0.33642987375390604,0.4945436957893507,0.006531263993857464,0.009220895209600267,-0.8871744096573868,0.42427123133522243,-0.6459495972741625,2.589151672050715,0.37498500768588056,0.6713680174809427,0.5183119978152304,0.009621270679495315,0.6163858134202628,0.8244920812581401,0.8544150682588615,0.11924544569435104,FALSE,FALSE,FALSE,FALSE
Baekduia,-0.17480194378592306,-1.0599671619911017,0.009346024809564835,0.015973759457750012,0.45323094593925456,0.660878604903085,0.008805039497866216,0.012472738254828121,-0.38567963055495186,-1.6038757407595927,1.0614404185046211,1.2806938726198849,0.6997339503306763,0.10874144513155196,0.2884897966365383,0.20030121283116348,0.8469195106678233,0.2512726048520042,0.648309488045847,0.6301784311380451,FALSE,FALSE,FALSE,FALSE
Thermoleophilum,0.28024474941431077,-0.23007353152563045,-0.002165614872046752,0.004721878091674234,0.5821100860556949,0.8443662514994691,0.011313989939903632,0.01606123433417518,0.4814291250529846,-0.2724807287324121,-0.19141035864003939,0.2939922295777104,0.6302115409579742,0.7852524071347441,0.8482041050858384,0.768763841038697,0.8191056441314122,0.8775088374811758,0.9982946680443294,0.9499226917970607,FALSE,FALSE,FALSE,FALSE
Parviterribacter,-0.025460029784666702,-0.8663401184531645,0.005104846949949877,0.014795318071321093,0.5012576764645809,0.7292435583499745,0.0097400126808887,0.013810107600627335,-0.05079229901123663,-1.187998314874926,0.5241109141435019,1.0713398113313037,0.9594910274567169,0.23483407359758923,0.6002013978534506,0.28401666526667724,0.9898310694272289,0.41045784658723933,0.9159789989629153,0.7158477012514429,FALSE,FALSE,FALSE,FALSE
Conexibacter,0.1785763031171303,-0.6222098243032692,-5.032490061927903e-4,0.013204812520909258,0.4430103446874064,0.6463306561486774,0.00860606608694933,0.012188122200488668,0.4030973661419486,-0.9626803531351303,-0.058476079675467786,1.0834164856322024,0.6868765981388141,0.33570795923214686,0.9533694155372467,0.2786236015276739,0.8419020503207234,0.5220705525701448,0.9982946680443294,0.7110726511945765,FALSE,FALSE,FALSE,FALSE
Solirubrobacter,-0.19172698284401937,-0.16274884132297496,0.008643357849076853,3.532525849685777e-4,0.34351443168590556,0.5046463464868708,0.006669163497198141,0.009418004607656403,-0.5581337060660265,-0.3225007818959988,1.2960182866574066,0.03750821959477485,0.5767530857764782,0.747073345505483,0.1949691848222404,0.9700797864710989,0.7938963126230462,0.8716655036802898,0.5002599003972261,0.9960253237028329,FALSE,FALSE,FALSE,FALSE
Rubrobacter,0.8552314968754522,-1.47641086455261,0.0010610275975429064,-7.350968034370258e-4,0.5877305663193815,0.8523707780728428,0.011423403344040553,0.016217704813599496,1.4551421108336686,-1.7321228068032586,0.09288191667472122,-0.0453268086875403,0.14562992314199744,0.08325169928717892,0.9259973720395362,0.9638468191511099,0.3346215649723424,0.21149034166742967,0.9982946680443294,0.9954882551333434,FALSE,FALSE,FALSE,FALSE
Paraconexibacter,0.40777693002569537,-0.024806214825362754,-6.131034277426393e-4,-0.007750938396533089,0.39493350558492285,0.5778931736430608,0.00767011751741832,0.010849354432002719,1.0325204730901485,-0.042925260163540986,-0.07993403312926077,-0.714414709659579,0.3018283618658034,0.9657611126063576,0.9362897218986809,0.4749707788121041,0.5298188841335347,0.9774627547156493,0.9982946680443294,0.8697248172284215,FALSE,FALSE,FALSE,FALSE
Gaiella,-0.04117150893352746,-1.258146369243433,0.013611503148654985,0.005640863354019265,0.39419842341452654,0.5768466038600917,0.007655807314343207,0.010828886649284556,-0.10444361643281563,-2.1810761488830464,1.7779317829948176,0.520908892733857,0.9168173110214445,0.029177784646170983,0.07541505945166292,0.6024302402323276,0.9639544478348864,0.09471201524034867,0.26821529839765335,0.9159627072677397,FALSE,FALSE,FALSE,FALSE
Oligoflexus,1.9524086187351006,-2.2159175269160216,-0.023135642816301174,0.01904138105194518,0.4382951757449329,0.6396191066590178,0.008514271743568624,0.012056817361779491,4.454551924777083,-3.4644329786998243,-2.7172779437979546,1.5793040966438612,8.40685819137822e-6,5.313505241757487e-4,0.006582130671838391,0.11426632265937976,1.3224634616437275e-4,0.0035051994256109875,0.04989463544640508,0.4673492596768632,TRUE,TRUE,TRUE,FALSE
Bdellovibrio,0.09033520354192884,0.7987182303591449,-0.006957739742417845,0.001996087241542631,0.46798136553632863,0.6818745538497002,0.009092198437306532,0.012883493814126918,0.19303162517678552,1.1713565579618324,-0.7652428387252623,0.15493369037472549,0.8469342005314647,0.2414554863445617,0.44412695482084596,0.8768735932519306,0.9261927487095429,0.42023529325500314,0.829764286027826,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Reyranella,0.770849393235134,-0.8943044593940788,0.002415644699578829,-0.011608833728458879,0.4294938876229703,0.6270912934620374,0.008342929411951945,0.01181172567464195,1.7947854799550056,-1.4261152542189104,0.2895439455736274,-0.982822836241562,0.07268788510426952,0.15383507629268306,0.7721651555890587,0.32569464052087405,0.20087395275436645,0.3114779515035018,0.9982946680443294,0.7425644588117537,FALSE,FALSE,FALSE,FALSE
Chitinispirillum,0.9321463532015091,-1.028700209796785,-0.013790177231909406,0.017905124581919053,0.35570743451741266,0.5220255253996487,0.006906507622895963,0.009757322668226332,2.6205422286608924,-1.9705936965615611,-1.9966932616121627,1.835044836656387,0.008779005662624366,0.04877036821446913,0.04585851458322015,0.06649904634146875,0.036268821373872384,0.14210348710714343,0.18570428182709942,0.37775152713417665,TRUE,FALSE,FALSE,FALSE
Pseudobacteriovorax,-1.4234756592538764,1.0971086004192983,0.037025618509774635,-0.032866863448426605,0.3608285135081639,0.5293223298285414,0.007006195453214173,0.009899860736943182,-3.9450198805357704,2.072666386046239,5.28469677402287,-3.3199318982112302,7.9793358225575e-5,0.038203338125085085,1.2591314217479005e-7,9.003940971599799e-4,7.651366222578152e-4,0.11805498992954686,1.2874618787372283e-5,0.03982724281864839,TRUE,FALSE,TRUE,TRUE
Aquicella,0.7719203961268357,-0.5459561461043809,0.0028960210869702413,-0.019539590836106912,0.5107968481196143,0.7428237140273034,0.009925717328569018,0.014075724479027897,1.511208220975697,-0.7349740399972121,0.29176945011668576,-1.3881765635026384,0.13073540851818813,0.4623553044380952,0.7704629046598429,0.16508328699425545,0.31688904987236893,0.6406367074398911,0.9982946680443294,0.562658869838754,FALSE,FALSE,FALSE,FALSE
Diplorickettsia,-0.5661507515082443,0.6483214573706754,0.014427241058567042,-0.01235214161540149,0.336447308236727,0.49456856259462917,0.006531603346517043,0.009221380229357397,-1.6827322961071103,1.310882871263431,2.208836068751836,-1.3395111478081048,0.09242692669895025,0.1898973386485492,0.02718604527152953,0.18040432777879686,0.24388782593464936,0.36809484126661907,0.1348756852650505,0.5950433069478058,FALSE,FALSE,FALSE,FALSE
Legionella,0.46073773501845366,-0.1904765226375802,0.004234428687973116,-0.0166352989195449,0.5527337163092869,0.8025330135352936,0.010742118153505724,0.015243378443678636,0.8335618425720277,-0.2373441583399777,0.39418936074457506,-1.091313122022729,0.40452793525860703,0.8123898072038582,0.6934412400171287,0.2751351257241055,0.6407197303776373,0.8944614643339237,0.9746304713642805,0.7110726511945765,FALSE,FALSE,FALSE,FALSE
Fimbriimonas,-0.14884533688055415,1.099029747677156,4.5951655270460624e-4,-0.009489366189710935,0.34161238843559455,0.5019344000857713,0.006632140142946424,0.009365081432414008,-0.4357141073313754,2.189588415317524,0.06928631524671905,-1.0132710813241579,0.6630441690050948,0.028554099936936358,0.94476171841048,0.3109306965600349,0.8380857872354833,0.09342901499365576,0.9982946680443294,0.7368576135275413,FALSE,FALSE,FALSE,FALSE
Gemmatimonas,1.6894287880453358,-3.7726509632529113,-4.192872736053098e-4,0.01372233822362365,0.4277811505238962,0.6246533460503111,0.008309586095103834,0.0117640308508251,3.9492829124806494,-6.039591378333949,-0.05045826215728866,1.1664656781022638,7.838566335294812e-5,1.5450499540796713e-9,0.9597572089844862,0.24342621752062513,7.651366222578152e-4,1.0206540568427673e-7,0.9982946680443294,0.6883063852197727,TRUE,TRUE,FALSE,FALSE
Roseisolibacter,0.41128028341103734,-0.5318338139619218,-0.00298795186030556,0.007043191897809815,0.34613347890720986,0.5083801766259892,0.006720143873795067,0.00949088211768579,1.1882129538856072,-1.0461340516689484,-0.4446261741444196,0.7421008722345391,0.23474952142712194,0.29549914565565166,0.6565899289810223,0.4580262214111348,0.4472406678076195,0.47770415246308906,0.9659902192562522,0.8632844449638439,FALSE,FALSE,FALSE,FALSE
Pseudobacteroides,0.7556546601679285,-0.9077128633496965,-0.0045691014383764435,0.0036886492859508624,0.44189682126487967,0.6447456737215184,0.008584388145593341,0.01215711354806679,1.7100251094926469,-1.4078618908915086,-0.5322570882028347,0.3034148913199406,0.08726122994388573,0.1591719694950004,0.5945479485185077,0.76157369860844,0.2332669480199298,0.3206962341056904,0.910749479191272,0.9499226917970607,FALSE,FALSE,FALSE,FALSE
Ruminiclostridium,-0.4856262039731834,0.28171600655782647,0.015823825174579472,-0.01126358268899996,0.4109242983540549,0.6006580919072435,0.00798142026748218,0.011294623005122186,-1.1817899450539788,0.46901225564664567,1.9825826286893746,-0.9972517616472769,0.2372890584700573,0.6390608758771816,0.047414069338032126,0.31864232187121794,0.4472406678076195,0.8075577667220691,0.19012112116916804,0.7391622217445512,FALSE,FALSE,FALSE,FALSE
Acetivibrio,4.824857958829313e-4,-0.43356836937588666,0.011494403509160624,-0.008014507994620123,0.5313174717192194,0.7720392627133155,0.010325201898339362,0.014647098225244631,9.080932240412117e-4,-0.5615884972638826,1.1132376511697373,-0.5471737726730693,0.9992754465363496,0.5743964193249267,0.2656063761290504,0.5842593529700388,0.999867890777696,0.7553959340961254,0.6068883119373274,0.9086404299780905,FALSE,FALSE,FALSE,FALSE
Thermoclostridium,0.4464431522136282,-0.654991887733328,0.0018484421497178805,-0.0019332190756891838,0.5418467463832151,0.7870310778454137,0.010530178842770264,0.014940262845978925,0.8239288234055138,-0.832231288155027,0.1755375836742764,-0.1293965906503109,0.40998000178750726,0.40527840645394536,0.8606572417159628,0.8970438452698545,0.6431028506109628,0.5910401579935756,0.9982946680443294,0.9699731167147153,FALSE,FALSE,FALSE,FALSE
Vampirovibrio,1.122215109701397,1.9863735032275545,-0.024946814790916205,-0.02652007646040085,0.45681752239935514,0.6659837426770305,0.008874862487867535,0.01257261432852394,2.4565938359963866,2.9826156044635583,-2.8109522626429406,-2.1093525791397103,0.014026116616723082,0.002857966919561638,0.004939511399441219,0.0349141594676921,0.05361384762840879,0.014430968766675432,0.04208875338273873,0.24977096715480315,FALSE,TRUE,TRUE,FALSE
Clostridium_sensu_stricto,0.344010344921383,-1.2834815564149715,0.010387458203546801,-0.0029290016553686817,0.43301877378500997,0.6321086630291596,0.008411551414717519,0.011909883901264176,0.7944467208994064,-2.030476137226684,1.2349039661544574,-0.24593032809142518,0.42693541427826004,0.04230816436652218,0.21686624719996364,0.8057361662504455,0.6539946982764357,0.1281780683400561,0.5385956090272467,0.9578111310504343,FALSE,FALSE,FALSE,FALSE
Alkalibacter,1.3861899913413727,-1.6183066164115034,-0.0189266148752113,0.02164036418535984,0.41165682255919533,0.6017008624399741,0.007995680854263578,0.011315021012902706,3.3673436595163966,-2.6895534266796006,-2.367104843250336,1.9125341579731026,7.589604579219226e-4,0.007154769318455956,0.017927853344357612,0.055807715704698876,0.005173580454834439,0.03180761577444007,0.10783076496826859,0.34583872307911884,TRUE,TRUE,FALSE,FALSE
Gracilibacter,0.024286971395172822,-0.5730914703331913,0.0093737628354723709,-0.0018486895782516893,0.5193255616359927,0.7549658448032371,0.010091750197117924,0.01431320036678363,0.0467663700563157,-0.7590958905995981,0.9288540295170404,-0.12915976377595523,0.9626994324999089,0.44779519721708205,0.3529647395794684,0.8972312333212271,0.9898310694272289,0.625079302599954,0.7365437677959314,0.9699731167147153,FALSE,FALSE,FALSE,FALSE
Clostridium_XlVb,0.15373712428239078,0.12386222093630105,-0.001318249933858331,0.001131228192459516,0.2923452620150678,0.4315325902683053,0.0056733418714451965,0.007995792776181267,0.5258752039376886,0.2870286595487255,-0.23235862807656382,0.14147792772085602,0.5989749182877773,0.7740903759496275,0.8162594795947402,0.8874923957729594,0.8058577025648056,0.8730886936700237,0.9982946680443294,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Cellulosilyticum,0.12458423014068994,-0.15263720158226113,8.494377400386483e-4,0.0033222033584336783,0.30013953020901624,0.4427002195996935,0.005824991811282276,0.008212125639693587,0.4150877095527199,-0.3447868214754479,0.14582642646696847,0.4045485303312575,0.6780776963467305,0.7302546412089516,0.8840584135989717,0.6858093983368366,0.8419020503207234,0.8657221688535106,0.9982946680443294,0.9469644423407566,FALSE,FALSE,FALSE,FALSE
Alicyclobacillus,0.4710515476478817,-0.4406298894849858,-0.005805088693718978,0.008610446494402903,0.32849834887089235,0.4832279995193833,0.006376884761311396,0.009000272606760472,1.4339540800341013,-0.9118467678264394,-0.9103330091424093,0.9566872994419353,0.1515853674537231,0.36184938707614667,0.36264691533657123,0.3387251104675136,0.3463598619473338,0.5534456210939056,0.7453396400636062,0.747702848611073,FALSE,FALSE,FALSE,FALSE
Herbinix,-0.40150054717541006,0.18753687891042098,0.012631105709634424,-0.006245736035168112,0.3811235805745508,0.5582295832209696,0.007401275041598915,0.010464844646028267,-1.0534655099800978,0.33594937378334244,1.7066121227276667,-0.5968302680478456,0.292127693584486,0.7369090436815338,0.08789417043220564,0.5506207073585045,0.5167821128623482,0.8710861238894431,0.29957263088976754,0.8880505507309456,FALSE,FALSE,FALSE,FALSE
Alkalihalobacillus,1.4704639350643156,-1.8050082014991766,-0.02530141597889123,0.03504938216199224,0.4086398473871893,0.5974060734225728,0.007936947219772082,0.011231010048256168,3.5984350142707453,-3.0214091918386163,-3.1878019694854145,3.1207684804301588,3.201378204223721e-4,0.002516010951511165,0.001433586812808399,0.0018037978689947481,0.002518007087552888,0.013192929220103415,0.02255142332456289,0.04918355522792346,TRUE,TRUE,TRUE,TRUE
Turicibacter,1.502392303087925,-1.6625235207061007,-0.01200088638332279,0.003482132815532393,0.5262000706154726,0.7647532711483718,0.010225579383478635,0.014504612594986466,2.855173130878991,-2.17393450074377,-1.1736143188827521,0.24007072182927489,0.004301337397247981,0.0297100545715981,0.24054954321471114,0.81027543115758,0.02029333673891957,0.09565707789966922,0.5720044370628886,0.9578111310504343,TRUE,FALSE,FALSE,FALSE
Sporosarcina,-3.61335368812828,0.7335915891483974,0.09288761304270361,-0.05153824988100559,0.7021446392346095,1.0153637785379976,0.013650634848460555,0.019402449758782667,-5.1461671658806765,0.7224913914150862,6.8046368593017474,-2.6562753941767796,2.658625259040478e-7,0.46999241615257303,1.0130444337511445e-11,0.007900906287845866,6.39633959380915e-6,0.645056705390612,4.143351734042181e-9,0.10764306187955379,TRUE,FALSE,TRUE,FALSE
Psychrobacillus,0.3597439756364972,-0.4674304798848136,-0.001074062926289715,0.003923082121959947,0.39530652446453485,0.5784242540409775,0.007677379261885854,0.01085974088068189,0.9100380423110669,-0.8081100967313505,-0.13989968316686816,0.36125006711151053,0.3628024475258186,0.41902720574407654,0.8887392516237669,0.7179125174223122,0.6147541162582051,0.5993425910628858,0.9982946680443294,0.9469644423407566,FALSE,FALSE,FALSE,FALSE
Neobacillus,0.8425750586519986,-1.347534671989451,0.007399705560262679,-0.015848398709853207,0.5700030013285448,0.8271244709869765,0.011078301421304605,0.015724173322570624,1.4781940738700525,-1.6291800318535958,0.667945859103667,-1.0079002809708457,0.13935583965154158,0.10327491281458273,0.5041681527544637,0.31350233675234707,0.32756631274414083,0.2441586089084644,0.8477327632011815,0.7368576135275413,FALSE,FALSE,FALSE,FALSE
Planococcus,0.08402674494166014,-0.12695131893876674,0.004679654460593614,-0.0034336319799602335,0.5158616827440745,0.7500343444173904,0.01002431714860156,0.014216751728346627,0.1628861916913237,-0.16926067437269107,0.46683024800810974,-0.24152014789102294,0.8706080430606788,0.8655916069266598,0.6406213328841787,0.809152002845694,0.9321431665230829,0.9363137061302975,0.9554737946195617,0.9578111310504343,FALSE,FALSE,FALSE,FALSE
Ureibacillus,-0.7593441955996135,-0.3026649589967382,0.026176006015619667,-0.009881588101422933,0.5596927876909384,0.81244246889571,0.010877591557122231,0.015437128826048332,-1.3567160633467414,-0.37253709719055816,2.4064156001960395,-0.6401182637505052,0.17487144647016012,0.7094929968348043,0.01610992599857244,0.5220957161305432,0.37307500503848434,0.8514333189527741,0.102952495834627,0.8880505507309456,FALSE,FALSE,FALSE,FALSE
Lysinibacillus,2.35510563903888,-3.7182990108727894,-0.018231273487622438,0.0222244360712033,0.5157521481627829,0.7498784020686886,0.01002218478300444,0.014213701822048891,4.566351584628895,-4.958535944781344,-1.8190917332255656,1.5635923948205963,4.962861224375912e-6,7.102639863446103e-7,0.06889743606894129,0.11791332203530197,8.119240963078992e-5,1.6138776134163645e-5,0.26091714214997214,0.47480168648119975,TRUE,TRUE,FALSE,FALSE
Mesobacillus,1.3693371975625857,-0.9471970840356649,-0.022312473186719035,0.016029222066517936,0.40265621431418985,0.5888878366906825,0.00782045984116429,0.011064391876548708,3.4007601246012347,-1.6084507524531992,-2.8530896699032486,1.4487214702230788,6.719876699164955e-4,0.10773649382171592,0.004329640250891769,0.14741538207028,0.004658355203319435,0.2503649203016012,0.0398439666010275,0.528885011111794,TRUE,FALSE,TRUE,FALSE
Domibacillus,-1.239121532615429,0.9066277472600704,0.03390654912450328,-0.03018606292353914,0.5128951689220907,0.7458110011132646,0.009966566476303958,0.014134151151693022,-2.415935278196494,1.215626674729598,3.402029094484836,-2.1356827587006086,0.01569485083184398,0.22412716797322968,6.688751662286232e-4,0.03270528066687765,0.0594369813909647,0.40914587549824577,0.010942797719500274,0.24119485501923102,FALSE,FALSE,TRUE,FALSE
Geobacillus,-0.49444827224983345,-0.24134359289273322,0.015166669347431608,8.06902263017277e-4,0.5368566749125921,0.7799260064112017,0.01043303555524701,0.014801326192569155,-0.9210060996826325,-0.3094442176678607,1.4537158688972307,0.054515538169976514,0.3570472424376624,0.7569836389260484,0.14602509673570085,0.9565244293289981,0.611449529376625,0.8730886936700237,0.42660188974929747,0.9929403339988838,FALSE,FALSE,FALSE,FALSE
Parageobacillus,-0.8507034201958164,-0.21647289342282022,0.02463235419258458,-0.0046733794144820165,0.5741179154468725,0.8329844278576936,0.01115840656563425,0.015838733640402877,-1.481757313797915,-0.2598762788153854,2.2075153874073292,-0.29506016835593074,0.13840488083901475,0.7949592095378406,0.027278073186857103,0.7679479168398077,0.3272115390933933,0.8845461774900131,0.1348756852650505,0.9499226917970607,FALSE,FALSE,FALSE,FALSE
Bacillus,1.1889770298519928,-1.9443268876227935,-0.0072405813067900485,0.012032671767778929,0.4258465274349739,0.6218995474485146,0.008271923148668972,0.01171015725054987,2.792031760863772,-3.1264323886387118,-0.8753201857242985,1.0275414335032875,0.005237821458189912,0.001769411853888962,0.38139971385674,0.30416558573960106,0.023285532352170374,0.010136583582878535,0.7684358766867322,0.7368576135275413,TRUE,TRUE,FALSE,FALSE
Exiguobacterium,-0.600834789513484,0.542499620753506,0.01150071204507061,-0.0028030822660116534,0.4805113123655213,0.6997103915626016,0.0093361288336399,0.013232409746756357,-1.250407168471475,0.7753202286191425,1.2318501865174882,-0.2118346030433927,0.21115084728443378,0.438150459101806,0.21800505211491525,0.8322360717575813,0.4159585366416886,0.6158197174317479,0.5385956090272467,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Anoxybacillus,-0.36975938455116436,-0.24479735659289692,0.012035845078981694,0.00224520390922732,0.45826608253805273,0.6680456315812585,0.008903062853238247,0.012612952576047554,-0.8068661387796704,-0.3664380770119903,1.351876907687334,0.1780077975945967,0.419743609251868,0.7140382112489034,0.1764146959278099,0.8587168519498134,0.6508934392426928,0.8514333189527741,0.4655071653837048,0.9679583729897077,FALSE,FALSE,FALSE,FALSE
Staphylococcus,-1.506728009517587,0.4054573183595893,0.02871941329955707,0.001361842604914865,0.6644556115895067,0.9616627755624775,0.012916976239406687,0.018353459982006933,-2.2676127392666627,0.42162110114165224,2.2233851612996567,0.07420086491865654,0.023352820540639106,0.6733016018098259,0.026189839418307152,0.9408505576446171,0.08233882414759823,0.8244920812581401,0.1348756852650505,0.9917728816408464,FALSE,FALSE,FALSE,FALSE
Metabacillus,-0.861147786537239,0.6648071484878458,0.02254713538585212,-0.01739027358963108,0.39958480545771824,0.5845152387928014,0.007760666873309349,0.010978868078679193,-2.1551064374202302,1.137364955378873,2.9053090093838083,-1.5839769150157426,0.03115350609088679,0.2553857510175943,0.0036689068550984963,0.11319897252806017,0.10530399992704709,0.43539415207768106,0.03572816437464964,0.4673492596768632,FALSE,FALSE,TRUE,FALSE
Fictibacillus,-0.1706886667386771,0.15980773215097174,0.008665973862695464,-0.0069375194057867415,0.3427733708653979,0.5035897686966271,0.006654738678116804,0.009397384739067701,-0.4979636145822543,0.3173371305071991,1.3022260199626368,-0.7382393717419514,0.6185096880868405,0.7509878061108722,0.192839132829649,0.46036900150456805,0.8186746356877597,0.8725966269867805,0.49918484384383827,0.863662767790129,FALSE,FALSE,FALSE,FALSE
Solibacillus,-0.16142522950820723,-0.06972768087709111,0.011626103143648602,-0.008879507494643574,0.442623655097078,0.645780244624771,0.008598538060046134,0.012177353928546032,-0.3647008641524204,-0.10797431704899273,1.3521023065153734,-0.7291820166143255,0.7153347134758088,0.9140160651071976,0.1763425895785424,0.4658903301438122,0.855473385414052,0.9560935310200608,0.4655071653837048,0.8661324774037236,FALSE,FALSE,FALSE,FALSE
Peribacillus,0.2521189527205509,-1.7723965333367144,0.02292427675880376,-0.01536685960209075,0.5372612504495593,0.7805020513666722,0.010440911562185741,0.014812590700109556,0.4692669581317982,-2.270841607953776,2.195620240844632,-1.0374187684789735,0.63887882998703,0.02315656814369433,0.028119136256516776,0.299540735118513,0.821702646115394,0.08164686526526709,0.13530266739900423,0.7368576135275413,FALSE,FALSE,FALSE,FALSE
Marininema,-0.2623202122832565,0.3211426641424354,0.008754594016918275,-0.006573617492327774,0.29343891682901463,0.43310061944827616,0.005694619410222077,0.008026137241482588,-0.8939516786592734,0.7414966631808027,1.5373448840502697,-0.8190263005163235,0.3713477456804166,0.45839235424006525,0.1242088756080848,0.4127714082500902,0.6160311176527273,0.6376954860006351,0.3877971765168449,0.8284852920578343,FALSE,FALSE,FALSE,FALSE
Planifilum,-0.6064671275688208,0.06695954006970074,0.017890037026960622,-0.006342658473638864,0.512722466107172,0.7455651306519705,0.009963204378356088,0.014129342340626684,-1.182837046664645,0.0898104502434911,1.7956107641257129,-0.44889976622631295,0.23687373514235105,0.9284378436592337,0.07255644275615387,0.6535039647193692,0.4472406678076195,0.9637844620726563,0.2658969036861098,0.93986502783642345,FALSE,FALSE,FALSE,FALSE
