Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Distance,lfc_CompartmentRoot:Distance,se_(Intercept),se_CompartmentRoot,se_Distance,se_CompartmentRoot:Distance,W_(Intercept),W_CompartmentRoot,W_Distance,W_CompartmentRoot:Distance,p_(Intercept),p_CompartmentRoot,p_Distance,p_CompartmentRoot:Distance,q_(Intercept),q_CompartmentRoot,q_Distance,q_CompartmentRoot:Distance,diff_(Intercept),diff_CompartmentRoot,diff_Distance,diff_CompartmentRoot:Distance
Ferrimicrobium,-0.030629044370094262,0.5663417596234773,-4.706560056295403e-4,-0.007431911680965734,0.10954950512355922,0.17021450734834087,0.0037394025352853774,0.0054232259625614405,-0.27959089669595705,3.3272237980542356,-0.12586395853037566,-1.37038576896316,0.7797913920601693,8.771589650435305e-4,0.8998396126638275,0.1705665120582267,0.8437425379698659,0.0018397847010400204,0.9995885239751118,0.6341973039255884,FALSE,TRUE,FALSE,FALSE
Aquihabitans,-0.444339367148623,1.5274678332504932,0.004199476547679392,-0.021738409195500533,0.15819351668906645,0.24032671370994094,0.005616873974719987,0.008119452369512736,-2.8088342458558766,6.35579711331654,0.7476536889700726,-2.6773245541934374,0.004972123889255349,2.073485519644143e-10,0.4546690717030674,0.007421270828239727,0.010117406321917603,9.977124441581817e-10,0.8113521481566761,0.132646399335076,TRUE,TRUE,FALSE,FALSE
Williamsia,-0.2959732774604259,0.3654641583908601,0.020417583574645425,-0.017103187880243675,0.20035763027300657,0.30090321412967136,0.007252224042785393,0.010467094120650534,-1.4772248856064718,1.2145571772901262,2.815354773127438,-1.6339958046714025,0.1396153651401829,0.22453502986238236,0.004872341307025393,0.10225973151131323,0.19226493044557177,0.28170192396844906,0.03832283835718049,0.5176306548969548,FALSE,FALSE,TRUE,FALSE
Nocardia,0.028996345958342003,0.7983543033623552,-0.005456437807283771,-0.0129069595655653,0.20105150801949642,0.3019005698959186,0.007279110294245167,0.010505694238376417,0.14422346911981462,2.644427944066455,-0.7496022984563933,-1.2285679815825272,0.8853240090072668,0.00818291270814182,0.45349426611657845,0.2192338263496766,0.9221550174630737,0.014551353467956541,0.8113521481566761,0.664622884138441,FALSE,TRUE,FALSE,FALSE
Smaragdicoccus,0.0497399035812631,0.14559422859923277,-8.292213716566211e-4,0.004551985715628305,0.12137630155310623,0.18735701003667296,0.004191481726772196,0.006072970913665813,0.40979913660905387,0.7770951755193701,-0.1978349008085008,0.7495484138389525,0.6819532996279951,0.43710262014814943,0.8431742389071051,0.45352672980179026,0.7518029637408356,0.5021768866308796,0.9995885239751118,0.8726768243057421,FALSE,FALSE,FALSE,FALSE
Mycobacterium,-0.5502350731904327,1.1036172172233154,0.012991710117804655,-0.011366460557468018,0.12124656873623597,0.1871696240522859,0.0041864916059999825,0.006065802697275797,-4.538149647660821,5.896347886636881,3.103245232639482,-1.8738592606338467,5.674998382353955e-6,3.7163503117695613e-9,0.001914109585277857,0.06094982587397449,2.0910579625069978e-5,1.6343949220577962e-8,0.0223677377251041,0.4225165895331452,TRUE,TRUE,TRUE,FALSE
Actinospica,-0.11421675091412095,0.3360333587417938,-9.015599926099745e-4,0.011214413787548035,0.15138819434722134,0.23055049077143475,0.005352803784619202,0.007740383691883902,-0.7544627334160244,1.4575261046610983,-0.1684276182886669,1.4488188485161002,0.4505714145636485,0.14497121086406237,0.866246882201349,0.14738817860182218,0.5220501658825276,0.19065345737428138,0.9995885239751118,0.5909976965504439,FALSE,FALSE,FALSE,FALSE
Rhodococcus,0.3078760689456417,0.6018543192853643,-0.006317978257428029,-0.027849759743644724,0.17671496998862238,0.2669310238833871,0.006335556052062162,0.00915112021323237,1.742218381190139,2.254718505662697,-0.9972255324568691,-3.0433170032423384,0.08147023879682247,0.02415100333426257,0.3186550503144784,0.002339857044308005,0.12276556811231809,0.03873631515181722,0.6528591890016043,0.08060867888523286,FALSE,TRUE,FALSE,FALSE
Glycomyces,-0.2348647204978807,0.9138355766633889,-0.004528380985509265,0.00410808108820756,0.21196597955204935,0.31759132672941975,0.007701891700393113,0.011112689802077304,-1.1080302650181109,2.8773946255842024,-0.5879569801375072,0.36967477373836466,0.2678487454698479,0.004009738041084941,0.5565611688367843,0.7116248299695128,0.3391645105175473,0.007592513235202504,0.8823004575745921,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Streptosporangium,0.7234197453538114,-0.5033538629151375,-0.013389144133558536,-0.002447833860340489,0.18031251813141702,0.2720991382128415,0.00647510546718487,0.00935144978860981,4.012032846363789,-1.8498914264160728,-2.067787806918862,-0.2617598250190022,6.019812161546205e-5,0.0643291998462719,0.038659980750825024,0.7935066143228895,1.9235181047440607e-4,0.09363218055916445,0.1745429579250333,0.955908571329961,TRUE,FALSE,FALSE,FALSE
Mumia,0.001743282941409437,0.1507327810678492,0.001070979147651826,0.004809869370988753,0.11823361802501013,0.1828144933367175,0.004070750021619171,0.0058995240905338414,0.014744393096730557,0.824512205332766,0.2630913571120823,0.815297860840418,0.9882361026308379,0.4096485835970243,0.7924801653852707,0.41490183295228505,0.9882361026308379,0.4800752741867706,0.9891751797101666,0.8545660007368031,FALSE,FALSE,FALSE,FALSE
Kribbella,0.10583933249279934,0.04816826497408997,0.003601824500143132,-0.00530621902459624,0.19829051460512928,0.29793213190965157,0.007172121947931721,0.01035209366685139,0.533758927922322,0.16167529385080587,0.5021978887547802,-0.5125744796521086,0.5935083333150628,0.8715615611997405,0.6155283279038715,0.60824900871486,0.6705660450990626,0.8911716963267347,0.9058220162480508,0.9394536664698028,FALSE,FALSE,FALSE,FALSE
Marmoricola,-0.7539967082578171,1.3656039343378756,0.02413030261921123,-0.0271433449552622,0.15714950851854503,0.23882704729404866,0.005576359931425698,0.008061295288361367,-4.797957787878406,5.717961804621386,4.327249839671285,-3.3671195489453,1.6029154797683365e-6,1.0780936752018891e-8,1.5098267065836588e-5,7.595775258800904e-4,6.622145769952017e-6,4.4094031315757264e-8,5.613810209024694e-4,0.03451857867610633,TRUE,TRUE,TRUE,TRUE
Aeromicrobium,-0.7109016619301529,2.317774700991607,-0.008050872404502654,-0.007327122605783828,0.220546578526211,0.32993046119681757,0.008034097593524886,0.011589664723490392,-3.223362913542843,7.02504004202557,-1.0020879521044515,-0.6322117835672092,0.0012669492522791887,2.1400486589742113e-12,0.3163011161772152,0.5272484984641219,0.0029442172964897055,1.2156665298895172e-11,0.6528591890016043,0.9098929783621345,TRUE,TRUE,FALSE,FALSE
Nocardioides,-0.6058465823868482,1.563806688979803,0.0046348601525466595,-0.009537236325406321,0.12456890791150942,0.1919653080091201,0.004314427021946713,0.006249562590112593,-4.863545747846053,8.146298439015387,1.0742701473382124,-1.5260646145852101,1.153013606402203e-6,3.7523338887380814e-16,0.2827016207289031,0.12699377347236937,4.9123183856093865e-6,2.951354924026683e-15,0.6216395853662439,0.5465936131266022,TRUE,TRUE,FALSE,FALSE
Baekduia,0.31219443356482707,-0.09171593859318747,-2.3315367447506068e-4,-0.010073826776453243,0.16465390666359409,0.24960633406142274,0.005867580908932187,0.008479337642027854,1.8960645385880481,-0.3674423525270723,-0.03973591128843781,-1.1880440668528518,0.05795151099893777,0.713289084846823,0.9683036712071431,0.2348160488352763,0.09258659374439668,0.7657092800586629,0.9996192040310683,0.664622884138441,FALSE,FALSE,FALSE,FALSE
Thermoleophilum,0.0344761900539642,-0.1366429493733257,0.006532301817510966,0.003353233391045611,0.2060773658076014,0.3091251660131421,0.0074738217001912854,0.010785241560183786,0.16729731534977,-0.44203113947544626,0.8740243050411248,0.3109094378956562,0.8671361164121507,0.6584666725848943,0.3821050176833567,0.755869469417977,0.9117189501608475,0.7124679076381529,0.7136116540296479,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Parviterribacter,0.0930189431833083,-0.07732345391960294,0.006686954221633458,-0.004906112274841511,0.1801397077894848,0.2718508766879568,0.006468402610019337,0.009341827467192976,0.5163711228621081,-0.2844333439776191,1.033787570871917,-0.5251769305385915,0.6055952304506433,0.7760783089457816,0.30123548342458917,0.5994602004620111,0.6823038252053959,0.8223213169917737,0.6345433030420548,0.9394536664698028,FALSE,FALSE,FALSE,FALSE
Conexibacter,0.13783939757433003,0.060250567142594795,0.0010978263508426265,-0.003634948993645766,0.16019713205278102,0.24320473939949488,0.005694627934634194,0.008231066583933832,0.8604361127321264,0.24773599104754918,0.19278280573270634,-0.44161336281020985,0.3895486863340999,0.8043386828771518,0.8471290699249646,0.6587690125772832,0.46047807141805447,0.84569285680399775,0.9995885239751118,0.9458327792878952,FALSE,FALSE,FALSE,FALSE
Solirubrobacter,0.2938692204044109,-0.3722924547482455,-0.001766797416241922,0.007105649767569596,0.12621703786384753,0.19434219323545307,0.004377990240869471,0.006340850028502277,2.328284876415913,-1.9156542825324547,-0.40356358032699385,1.1206147023868291,0.019896981820552575,0.0554091152339699,0.6865336716665724,0.2624519040264062,0.036685964212126325,0.08270922675435652,0.948461394436235,0.7055419900505416,TRUE,FALSE,FALSE,FALSE
Rubrobacter,0.6570828064400087,-1.6246723275378283,0.011724203221833828,0.0017529407535758783,0.20696196181533713,0.3103968702788201,0.00750808725803958,0.010834437299166071,3.174896491492935,-5.234177542055867,1.5615432824491584,0.16179342823007545,0.0014988995863247688,1.657211047073747e-7,0.11839561983416211,0.8714685283709228,0.0034058329489268357,5.998224055337721e-7,0.3724908347090177,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Paraconexibacter,0.26246294254243135,-0.500690020867938,0.00554662308292976,6.864443608473855e-4,0.14325017394870224,0.21885587778151389,0.005037152618124585,0.007287258839813739,1.832199817337877,-2.2877613612360097,1.1011425508474784,0.09419788372234228,0.06692165608533057,0.022151422116704417,0.2708346203190047,0.9249519658456731,0.10407208113650268,0.03595210970528614,0.6062687379739949,0.9738403471638507,FALSE,TRUE,FALSE,FALSE
Gaiella,0.8138444504291154,-1.063765399164017,-0.0070756817592427385,0.0011520892475253917,0.14452756211286605,0.22069195279846165,0.005086683015787463,0.00735836255290829,5.6310674485297065,-4.820136781948998,-1.39102077665977,0.15656869843550242,1.790976640922932e-8,1.4345982613967548e-6,0.16421912653603787,0.8755847732715251,9.156368076718489e-8,4.6200841646556905e-6,0.44777081835492993,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Oligoflexus,0.5671507455567669,-1.1609974661983433,0.010080236830140787,-0.007163648206398551,0.1592242227964143,0.2418072466695994,0.005656872281161559,0.008176869112140883,3.561962718963506,-4.8013344603551404,1.781945274548598,-0.876086935984102,3.6809266304647557e-4,1.5761177019646435e-6,0.07475815644785583,0.3809827742346229,9.58916555324895e-4,5.0361885945588995e-6,0.2730007677426164,0.8278571263553337,TRUE,TRUE,FALSE,FALSE
Bdellovibrio,-0.2335026733213864,0.46120637911930945,-8.485566514354602e-4,0.016436151583129072,0.16692260146259538,0.25286500185503613,0.00595561837472281,0.008605714588108783,-1.3988679260651862,1.823923341450441,-0.14248002441475344,1.9099113054295622,0.16185259230457466,0.0681636623438271,0.8867008566005775,0.056144634185455,0.21704167295924928,0.09851214805167946,0.9995885239751118,0.4225165895331452,FALSE,FALSE,FALSE,FALSE
Reyranella,0.8603416049245026,-1.5196580750225006,0.0018790452062616095,-0.0012589564087399393,0.1556671267722958,0.23669762399432864,0.0055188354861789935,0.007978720060951431,5.526803396217231,-6.4202506530395596,0.3404785685254373,-0.1577892693467696,3.2611806219431984e-8,1.3605014490871861e-10,0.7334961595922338,0.8746228545494117,1.6244596931422703e-7,6.624346341388799e-10,0.9591000911448186,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Chitinispirillum,0.02314615786336152,0.08593558134191263,0.009917216135596641,-0.012351520088910967,0.1299390415450897,0.19970572429066202,0.00452172695808464,0.0065472577998628816,0.1781308957502942,0.43031105716748286,2.193236395635326,-1.8865180609154635,0.8586201787369243,0.666969384881696,0.028290351556014632,0.059225176925821736,0.9059763785469267,0.7197637952944952,0.13774706888583313,0.4225165895331452,FALSE,FALSE,FALSE,FALSE
Pseudobacteriovorax,1.035471502932486,-1.171306839488797,-0.02593660617456224,0.02426631853519876,0.13180470603411698,0.2023923487848654,0.004593857945439285,0.006650829284649343,7.85610418693593,-5.787307902305375,-5.645931259217914,3.6486154578057515,3.96265494388108e-15,7.152340647435382e-9,1.6428948445851582e-8,2.6365740667214956e-4,4.6306453487067476e-14,3.047195130001116e-8,1.1199066523922163e-6,0.015405125618415595,TRUE,TRUE,TRUE,TRUE
Aquicella,1.132799604513372,-1.9537994189585544,-0.009222251408932606,0.015787168270931632,0.18304481167343664,0.27602450434224196,0.006581077122555462,0.00950357882837642,6.18864634379453,-7.078354958428054,-1.4013285723890079,1.6611813881938087,6.068305530260867e-10,1.4587569142170355e-12,0.16111584080017935,0.09667702238121821,3.91087410265116e-9,8.403261660771373e-12,0.44777081835492993,0.5101070570784694,TRUE,TRUE,FALSE,FALSE
Diplorickettsia,0.55421311349032,-0.4449342426300443,-0.01714367157348763,0.018039684616040587,0.12184902333528039,0.18803972027369845,0.004209668891281087,0.006099095950609952,4.548359094888634,-2.3661715832294727,-4.0724513058485385,2.9577637017231204,5.4065824255212e-6,0.017973112475974697,4.652092804552719e-5,0.003098795702068357,2.010265647307428e-5,0.030211303422669034,0.0012684706380413746,0.08236116442131848,TRUE,TRUE,TRUE,FALSE
Legionella,0.3566788699315108,-1.0118499369426486,0.014707348428904943,-0.004048533236788792,0.19546317899858084,0.29386866178686616,0.007062546677487903,0.010194781083815477,1.8247880330141386,-3.4432046302252943,2.082442651428428,-0.3971182121032457,0.06803302243474683,5.74864163454505e-4,0.03730205603723704,0.6912802905247024,0.10500191009740173,0.0012374707518573293,0.1724281664772706,0.9458327792878952,FALSE,TRUE,FALSE,FALSE
Fimbriimonas,-0.09928254760624697,0.3152318827644172,-7.715967996424532e-4,0.010507940361074683,0.12490119957289379,0.19244463354374097,0.004327237741211587,0.006267961485732669,-0.7948886635656731,1.6380393516806888,-0.1783116264433424,1.676452605044429,0.42667826919982443,0.10141348509466135,0.8584782485526524,0.09364957228602094,0.49825972571965305,0.13872279399236284,0.9995885239751118,0.5101070570784694,FALSE,FALSE,FALSE,FALSE
Gemmatimonas,1.5563234232252536,-2.646876533065834,0.005438494008041339,-0.022118721474902247,0.15302786309842661,0.23290614957312766,0.005416423273388107,0.007831708914904974,10.17019640550189,-11.364562670058525,1.0040747802635124,-2.8242522436970097,2.6936496828021395e-24,6.277807710877169e-30,0.3153425704283585,0.004739107174841597,5.246203429838452e-23,8.558744512495874e-29,0.6528591890016043,0.1030227630034529,TRUE,TRUE,FALSE,FALSE
Roseisolibacter,0.1286605803592464,-0.05452270646972715,0.006319480249127967,-0.008404000144761394,0.12648711229992296,0.19473156792987023,0.004388411550405403,0.006355816145566102,1.0171833163063266,-0.27998904876770014,1.4400381952654764,-1.3222535001463394,0.30906623118149096,0.7794859068245212,0.14985659316397615,0.18608375124784557,0.37846733099769403,0.8237977671607989,0.4286108154130506,0.6618109066119029,FALSE,FALSE,FALSE,FALSE
Pseudobacteroides,0.4991949689663397,-0.8309033607672678,0.0015515965753737063,0.0018794145970914857,0.15945222431289394,0.2421347509667979,0.0056657203115779665,0.008189570278004986,3.1306867691401203,-3.4315741852403634,0.2738568955130031,0.22948879285389306,0.0017439806430530336,6.000889761542085e-4,0.784194598001959,0.8184890302312664,0.0038765656685254934,0.00128500728401608,0.9872668045451263,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Ruminiclostridium,0.6074395504796012,-0.5478859363766398,-0.012744012433507911,0.008750782679744596,0.1487139812071702,0.22670817935621893,0.00524905569581391,0.007591453101408363,4.08461629195032,-2.4167012320969907,-2.4278676341101093,1.1527151077467837,4.414971137397746e-5,0.01566186646238931,0.015187885230203119,0.24902733835383165,1.46806763837047e-4,0.02669043076298845,0.08923069146518949,0.6835716871591755,TRUE,TRUE,FALSE,FALSE
Acetivibrio,0.8243831702985296,-1.119057423414028,-0.01048807056095654,0.009604313598243642,0.18956826660211734,0.28539745911303677,0.006834033660934527,0.009866720981132115,4.348740351299503,-3.921049006153924,-1.53468230935262,0.9734048035421019,1.3692170360193799e-5,8.816432899394966e-5,0.12486188337887265,0.3303521524690135,4.912366383613389e-5,2.1336810981375983e-4,0.3787188925835031,0.776517415861072,TRUE,TRUE,FALSE,FALSE
Thermoclostridium,0.694793229071893,-1.0519682655378875,-0.006546819373100917,0.010382412391432,0.19304686947256314,0.2903961749106889,0.00696888815646174,0.010060321081033736,3.5990908890166735,-3.6225279684259593,-0.9394352766345563,1.0320160070244169,3.1933157629507287e-4,2.917379058927786e-4,0.34750730822489073,0.3020646189052899,8.426233206753858e-4,6.556088104953102e-4,0.6833196589614438,0.7442435489895396,TRUE,TRUE,FALSE,FALSE
Vampirovibrio,-0.32032819004905766,0.17968196256848357,0.008538718092407799,0.017578006631067025,0.16973589275410608,0.2569059471196059,0.006064783469002731,0.008762420942694119,-1.88721539593934,0.6994075636747727,1.4079180462170517,2.006067358099603,0.05913136034252278,0.48429736229734033,0.1591553387500574,0.04484906191439903,0.0937392495352396,0.5471757491149508,0.44731393913261025,0.37435237393855514,FALSE,FALSE,FALSE,FALSE
Clostridium_sensu_stricto,1.140280146122132,-1.5321389908474783,-0.011761803472749372,0.0016913421644111101,0.15545565126463043,0.23639383600510716,0.005510629240908598,0.007966940145184617,7.335083265522755,-6.481298399059683,-2.1343848331211763,0.2122950761006272,2.2158368038502839e-13,9.093661769315575e-11,0.03281129208464591,0.8318768365899112,2.1076215180808514e-12,4.535741053231793e-10,0.1542507869266687,0.9614983139891066,TRUE,TRUE,FALSE,FALSE
Alkalibacter,0.16390647591134933,-0.262633716960408,0.012321641609658443,-0.014691356192506342,0.1491572270999633,0.22734507015093078,0.0052662505403836745,0.00761613645196769,1.098883903235217,-1.1552206378878136,2.339737070078847,-1.928977544606716,0.27181870864347524,0.2480000854519844,0.01929731996805033,0.053733649994013935,0.3430957098354473,0.30644119320199886,0.10961949815184147,0.4225165895331452,FALSE,FALSE,FALSE,FALSE
Gracilibacter,0.7478365596475501,-0.8924829836179984,-0.01079790385217295,0.007205093757968847,0.18537904749547437,0.27937818576887014,0.006671599662621893,0.009633531027355233,4.0340943043512345,-3.1945335358299967,-1.618487978628119,0.7479182594117741,5.481330269987887e-5,0.0014005701188867512,0.10555747546696177,0.4545094631537799,1.7934912643400363e-4,0.0028218383183481834,0.3399449406770659,0.8726768243057421,TRUE,TRUE,FALSE,FALSE
Clostridium_XlVb,0.10587093472394064,0.1381432591306015,-4.336593811305452e-4,-0.0010342212620416801,0.10836307895986096,0.168485482148283,0.0036945014936255473,0.005358637376044055,0.9770019063703106,0.8199119435645055,-0.11737967405853708,-0.19300079282565313,0.3285682085810833,0.4122663075553607,0.9065591904684003,0.8469583471782026,0.39524822738136195,0.4817626279718358,0.9995885239751118,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Cellulosilyticum,0.2074886639404773,-0.025492606191847327,-0.001383606403624702,-0.001119062065921377,0.11105366228455166,0.17240342490883634,0.0037964816461122197,0.005505313186167048,1.868363993335323,-0.14786600791328441,-0.3644443810341034,-0.20326946498397105,0.061711352352745635,0.882448515015398,0.7155261995130384,0.838924420704906,0.09707670427797294,0.9000534729209422,0.9591000911448186,0.9614983139891066,FALSE,FALSE,FALSE,FALSE
Alicyclobacillus,0.076583519877437,0.03807282105307483,0.004943660771999388,-0.004940506681384229,0.1207037674189702,0.18638548526080015,0.004165618398808531,0.006035818073730429,0.6344749755126606,0.20426923802463148,1.1867771597641772,-0.8185314104954055,0.5257708930952286,0.8381431076352015,0.23531553032428298,0.41305381397981283,0.6006712158546047,0.8722659822463038,0.5694914313765193,0.8545660007368031,FALSE,FALSE,FALSE,FALSE
Herbinix,0.4573482118168094,-0.2961726327899648,-0.00947547017479658,0.0046228666192967465,0.13878594797340701,0.21243739024675495,0.004864123467457262,0.007038858105254156,3.2953495544407896,-1.3941643344702543,-1.948032412867578,0.6567637179453877,9.829932199663831e-4,0.1632679853431407,0.051411084915144095,0.511332856810667,0.0023912134398740913,0.21266435033549216,0.2061483699048425,0.8937399078442855,TRUE,FALSE,FALSE,FALSE
Alkalihalobacillus,0.06933290890628938,0.2243131967603205,0.005872463111475095,-0.014395298337603817,0.14992983407325874,0.2284551784143571,0.005296223513478826,0.007659162799634354,0.46243570757513086,0.9818696092477092,1.1088019787174288,-1.8794871860265254,0.6437688976831717,0.32616408951750553,0.2675156166942097,0.06017800156606987,0.7179531096570752,0.394677847966449,0.60449661451896,0.4225165895331452,FALSE,FALSE,FALSE,FALSE
Turicibacter,0.5414397028109055,-1.2890591025553402,0.016316814735390043,-0.011915821653427578,0.18678637252226937,0.2814002294134207,0.006726171405382499,0.009711873655234364,2.898710947161592,-4.580874383941997,2.4258695998042517,-1.2269333474087527,0.003747001574003771,4.630359132367171e-6,0.015271756485484754,0.21984764355224104,0.007701123838027851,1.362458190746887e-5,0.08923069146518949,0.664622884138441,TRUE,TRUE,FALSE,FALSE
Sporosarcina,2.711393355074113,-2.6470001331772886,-0.07269214473764224,0.03242051109258553,0.23789487594376105,0.3548872844881118,0.00870531246092885,0.012553434108025972,11.397443279589986,-7.458706605944793,-8.350319998724784,2.5826009690732867,4.3057890721420446e-30,8.737592657752763e-14,6.807826958563726e-17,0.009805866427863026,1.1740451536707307e-28,5.672500630191874e-13,2.7844012260525638e-14,0.1508994135336351,TRUE,TRUE,TRUE,FALSE
Psychrobacillus,0.24154761423326557,-0.22621153521564102,0.0032809328599387845,-0.004891784888462845,0.14356966808540964,0.219315126340115,0.005049540204595898,0.007305042002946737,1.6824418239204177,-1.031445203942892,0.6497488339537538,-0.6696450049828019,0.09248319699954033,0.30233209198141736,0.5158544742354261,0.5030841172922822,0.13754773662840725,0.3691158973743275,0.8646904916487265,0.8907420085391491,FALSE,FALSE,FALSE,FALSE
Neobacillus,1.2219811572567119,-2.502481264218507,1.7833315862015363e-4,0.0126756436576318,0.20226951964720177,0.30365134602892885,0.007326303193709702,0.01057344854385951,6.041350962755485,-8.241298110300805,0.024341493097537772,1.1988183046479317,1.5282913678390587e-9,1.703521905694537e-16,0.9805802162199877,0.23059860340217284,9.32942043949515e-9,1.393480918858131e-15,0.9996192040310683,0.664622884138441,TRUE,TRUE,FALSE,FALSE
Planococcus,0.6137180430828183,-0.6467932140336617,-0.012753932323691592,0.01256360472343704,0.1837309715506615,0.27701031663537085,0.006607687684676785,0.009541780244694943,3.3403080487907464,-2.3349065908077233,-1.9301657300280606,1.316693992237159,8.368550856515806e-4,0.01954830097999515,0.053586306283822216,0.18794121822068088,0.0020495432936017753,0.032308155789575,0.20873142161984082,0.6626548125194697,TRUE,TRUE,FALSE,FALSE
Ureibacillus,0.758975913418946,-0.8615450043630084,-0.008328187507098123,-2.1901184738226743e-4,0.2009278622784225,0.30172284433745206,0.007274319363641172,0.010498815974873444,3.7773552398982146,-2.85541854232105,-1.1448751547429223,-0.020860623512824975,1.58502576248827e-4,0.004298014664153823,0.2522608772771211,0.9833568376678068,4.61327621386984e-4,0.008063706411187678,0.5929580391169111,0.9996178505132127,TRUE,TRUE,FALSE,FALSE
Lysinibacillus,1.1358542071956137,-2.4470998421630688,0.013765322880492174,-0.009690369617891104,0.18399141536956967,0.27738450268752,0.00661778796090229,0.009556279961339934,6.173408715369187,-8.822049604262798,2.0800489471432635,-1.0140315747438995,6.683314434440508e-10,1.1238344480764114e-18,0.03752104356106867,0.3105676861180227,4.205347082594104e-9,1.0214406428072272e-17,0.1724281664772706,0.7606118779776724,TRUE,TRUE,FALSE,FALSE
Mesobacillus,0.01390397828776309,-0.11233695735134587,0.010610633783689826,-0.004179576801119481,0.14681890676152543,0.22398500604107435,0.005175546554002864,0.007485929434771131,0.09470155169011715,-0.5015378454875035,2.0501474912796147,-0.5583243654028999,0.9245518854487714,0.6159926499354645,0.04035004019261322,0.5766229098160309,0.9453543028713688,0.6736390209187298,0.17938224389976967,0.9284990949399868,FALSE,FALSE,FALSE,FALSE
Domibacillus,1.3000903062193496,-1.4382420727312453,-0.03662963685014042,0.0338144535614153,0.17868438152037266,0.2697601700009055,0.006411952382973339,0.00926079030641046,7.275903440229442,-5.331558297603451,-5.7127119264654596,3.6513572214250893,3.441096667327439e-13,9.737355073427675e-8,1.1118981396923787e-8,2.608581077068607e-4,3.1986557657657333e-12,3.68757243058511e-7,9.095326782683658e-7,0.015405125618415595,TRUE,TRUE,TRUE,TRUE
Geobacillus,0.4177241506275138,-0.25391328812194885,-0.006110047260970063,-5.122205277182363e-4,0.19237720767418912,0.2894338420407209,0.00694292933667495,0.010023053793559564,2.1713806727820546,-0.8772757405688081,-0.8800388085033047,-0.0511042381162685,0.029902408651101303,0.38033688561089707,0.37883828626173044,0.959242458879317,0.052265321103848,0.45089213395610694,0.7116194916408669,0.9931126506707044,FALSE,FALSE,FALSE,FALSE
Parageobacillus,0.7722658434827703,-0.6871080123548945,-0.016537202406990945,0.007646880584574321,0.20478445712098095,0.30726652708205604,0.007423736908714121,0.010713334183958072,3.771115515014585,-2.236195458320786,-2.2276115937755376,0.7137722443144361,1.6251941479841528e-4,0.025338970593481506,0.025906426869706466,0.4753680252227149,4.681016947362806e-4,0.04016914330517029,0.12921620231353592,0.879753494642943,TRUE,TRUE,FALSE,FALSE
Bacillus,0.6313644596392999,-1.2620623554246917,0.009011733080829231,-0.006363878399729713,0.15345743810039178,0.23352328293226424,0.0054330916008635145,0.00785563609031867,4.1142643032152115,-5.404439075956145,1.658674976029659,-0.8101035137781639,3.884161972748725e-5,6.501151527621445e-8,0.09718130452211463,0.417880684956872,1.3462900397069735e-4,2.5084631837709164e-7,0.3284888723102883,0.8545660007368031,TRUE,TRUE,FALSE,FALSE
Exiguobacterium,0.19506257489240378,0.33680342213004144,-0.009215614015010332,2.7932908112446334e-5,0.17218898465991322,0.26042958464600324,0.00615996501986017,0.008899054912732341,1.1328400320012786,1.2932609887154396,-1.496049731662198,0.0031388623158714606,0.2572814368724423,0.19592080828898678,0.13464069598530165,0.9974955543321713,0.32880779321939235,0.2488559335099242,0.3961729831509955,0.9996178505132127,FALSE,FALSE,FALSE,FALSE
Anoxybacillus,0.4216006716456228,-0.1929563425172233,-0.007795872035249538,-1.1015140198227175e-4,0.16527899157659132,0.2505041816466754,0.005891837863345994,0.008514158213778303,2.550842473226553,-0.7702719421641405,-1.3231647265361504,-0.012937438936008471,0.010746288530171016,0.44113859633614744,0.1857806034866525,0.9896777051704504,0.020732226456792197,0.5053940781554181,0.4806400781603934,0.9996178505132127,TRUE,FALSE,FALSE,FALSE
Staphylococcus,0.5197594522692007,0.5141296276226489,-0.025379990673695306,-0.004312536947015835,0.23152318661723104,0.345719681904856,0.008458854814391834,0.01219954811217883,2.244956368575301,1.487128603121127,-3.0004050466162364,-0.3534997286260646,0.024770933693727765,0.1369808483573943,0.002696208033373016,0.7237138321747945,0.044241536597094566,0.18072634509088473,0.026081053032222874,0.9458327792878952,TRUE,FALSE,TRUE,FALSE
Metabacillus,0.6286470657411727,-0.4148477208516583,-0.015291878954899071,0.006157027773127081,0.1447959794249072,0.22107774278261846,0.0050970917618008565,0.007373304803773742,4.341605811418237,-1.8764789057013764,-3.000118434104135,0.835043164087811,1.4144513176537816e-5,0.06058954860060923,0.002698746485739685,0.40369340569396106,5.030526860177362e-5,0.08914073876852222,0.026081053032222874,0.8545660007368031,TRUE,FALSE,TRUE,FALSE
