Genus,lfc_(Intercept),lfc_CompartmentRoot,lfc_Mean_ISC,lfc_CompartmentRoot:Mean_ISC,se_(Intercept),se_CompartmentRoot,se_Mean_ISC,se_CompartmentRoot:Mean_ISC,W_(Intercept),W_CompartmentRoot,W_Mean_ISC,W_CompartmentRoot:Mean_ISC,p_(Intercept),p_CompartmentRoot,p_Mean_ISC,p_CompartmentRoot:Mean_ISC,q_(Intercept),q_CompartmentRoot,q_Mean_ISC,q_CompartmentRoot:Mean_ISC,diff_(Intercept),diff_CompartmentRoot,diff_Mean_ISC,diff_CompartmentRoot:Mean_ISC
Actinomarinicola,0.3437235511927846,-0.41085811094645863,0.0010954083585070547,0.0010168857663004735,0.11275585349233316,0.19722052720265018,0.002403519315361831,0.0034731617279498877,3.048387649481595,-2.083242128869726,0.45575184335148544,0.2927838799204762,0.0023007292576965057,0.03722915879265872,0.6485684369528244,0.7696873505551778,0.005005309927648249,0.056816141590288874,0.942100412315744,0.9124699315277324,TRUE,FALSE,FALSE,FALSE
Ferrimicrobium,-0.008707545977968347,0.2823436602588422,-2.1543254301653286e-4,0.004613261623177338,0.09802602217939557,0.17589526454483345,0.0020718620354828942,0.0029956979140735064,-0.08882892301834744,1.6051805657728575,-0.10398015858537676,1.5399622243299866,0.9292178713000175,0.10845407309150785,0.9171850943621063,0.12356956170270457,0.9477558836950304,0.14895513499271262,0.9890336442413279,0.5508942164650688,FALSE,FALSE,FALSE,FALSE
Aquihabitans,-0.3526756412927775,0.8233756757222647,7.266409670473564e-4,0.007256713368201516,0.14153257024470214,0.23808931780143325,0.003055353611874917,0.004411171352076753,-2.491833792624697,3.458263828572775,0.23782548907700848,1.6450762822407927,0.012708549154564123,5.436687019522914e-4,0.8120164483615835,0.09995408101777625,0.02406387316767003,0.0011287334979618638,0.9890336442413279,0.5255452858223603,TRUE,TRUE,FALSE,FALSE
Williamsia,0.5651185587895461,-0.26769446940146757,-0.010522527501321204,0.008513095345778977,0.1789176776144361,0.2909947131503668,0.0039027391762292227,0.005630537403031911,3.158539537984418,-0.9199289791328298,-2.6961902976790615,1.5119507671141437,0.0015856179937483034,0.3576098740006126,0.007013758504193265,0.13054638765399298,0.0036028764413503114,0.41434118545680043,0.05976306725448012,0.5741233607578831,TRUE,FALSE,FALSE,FALSE
Nocardia,-0.18579373584223216,0.4163285339311792,0.0032475718251646817,0.0038036672982956175,0.17992613654117057,0.29242347510519323,0.0039255857526072505,0.005663414254697212,-1.0326111559657647,1.423717893310083,0.8272833736997712,0.671620885782966,0.30178590531990007,0.1545281518780233,0.40807646522618857,0.5018250785109987,0.38937045828340416,0.20520134453932315,0.7910720475016688,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Smaragdicoccus,0.01447557270631318,0.47699090189986676,0.0011397405874602415,-0.004750999503981308,0.10798236982071184,0.19036866748388478,0.0022957327327672054,0.0033180200547890506,0.13405496406818676,2.505616644820216,0.4964604856622109,-1.431877874615005,0.8933591115816126,0.012223807151942755,0.6195695594522064,0.15217877529762985,0.9299624910397724,0.021184479343832996,0.942100412315744,0.6180151119834432,FALSE,TRUE,FALSE,FALSE
Mycobacterium,-0.05422949931203454,0.70524311526947,-0.005019719343525931,0.005510899956136744,0.10915588812338244,0.1920569373023277,0.002322211959695415,0.0033561346214777904,-0.4968078245191609,3.6720522839500815,-2.1616111839266927,1.6420378136411453,0.6193245769623511,2.4061043952822755e-4,0.030648158677221555,0.10058216779313306,0.6997341214850873,5.319441609029464e-4,0.16070637049978995,0.5255452858223603,FALSE,TRUE,FALSE,FALSE
Actinospica,-0.11276601628244469,0.8197629310535879,8.420991812828464e-5,-0.004773803214884896,0.13503448330023538,0.22889186299359204,0.0029080348939234772,0.004199187332707573,-0.8350905155960865,3.5814419976848964,0.02895767114220211,-1.1368397827126278,0.40366674636866484,3.4170300484430985e-4,0.9768983499594133,0.2556052691525485,0.4849625056432158,7.317095758184437e-4,0.9890336442413279,0.7304416863972165,FALSE,TRUE,FALSE,FALSE
Rhodococcus,0.1101315649102861,-0.35461784289947423,0.002249972324099908,0.010214319967085958,0.16076718225175943,0.2652988245660762,0.0034914212772023815,0.0050386519814693215,0.6850376013794993,-1.3366732531871885,0.6444287713978687,2.027192988253846,0.49332019372670477,0.1813293162461174,0.519297432506996,0.04264267996106702,0.5797929863052363,0.23248805750677745,0.8900353885179895,0.3791490457407916,FALSE,FALSE,FALSE,FALSE
Glycomyces,-0.35926284507954964,1.1433511620310413,0.0013269625576109762,-0.0022991818612440452,0.18909293306890518,0.30541670830108636,0.004133225361858607,0.00596221678524951,-1.8999274020919374,3.7435776463935335,0.32104771490472866,-0.38562533769859025,0.057442647430870415,1.8141850516171333e-4,0.748174231961126,0.69977416522319,0.09177360468447657,4.122231589507819e-4,0.9710243414783,0.9036516436317127,FALSE,TRUE,FALSE,FALSE
Streptosporangium,0.020291654875081038,-0.45645296514192435,0.01183421301221504,-0.0016122701843288153,0.15815004259625812,0.26159614848606866,0.003432095974576018,0.0049532847985960535,0.12830635099406001,-1.744876473845458,3.448100839801536,-0.32549515117438693,0.8979065392835812,0.0810063733478057,5.645432243823467e-4,0.7448063518119024,0.9299624910397724,0.11544113832492171,0.00888069918355307,0.9064359121094399,FALSE,FALSE,TRUE,FALSE
Mumia,0.051672608944870746,0.39295640523036623,-4.175849506208583e-5,-0.002132078793508546,0.10580197118904812,0.18722399700727171,0.0022465745766773043,0.0032472570553495135,0.4883898510032631,2.0988570456334394,-0.01858762913797719,-0.6565783851315901,0.6252737291977102,0.035829504347711316,0.9851700716503966,0.5114520509293975,0.7045095185726266,0.055091230369225294,0.9890336442413279,0.8452855625736229,FALSE,FALSE,FALSE,FALSE
Kribbella,0.22115072264383095,-0.08514011192208493,-2.9102118961064644e-4,0.0018735874105126088,0.17687541416831212,0.28810166117393,0.0038564695924926465,0.005563954427715333,1.250319179088322,-0.2955210725796022,-0.0754631101402108,0.336736656429075,0.2111829750547678,0.767595857187629,0.9398462476579713,0.7363154276850583,0.29304533309023073,0.8154459885447799,0.9890336442413279,0.9064359121094399,FALSE,FALSE,FALSE,FALSE
Marmoricola,-0.07598715158065132,0.5228604997705844,-0.0032042144640466452,0.007968400250630127,0.14341491935039277,0.24075252308035702,0.0030980311153642,0.004472581873496463,-0.5298413297921868,2.171775784862977,-1.0342744616591633,1.781610818093485,0.5962219470939215,0.02987257902263541,0.3010078723365,0.074812719057678,0.6830666004521397,0.04663314816892322,0.683956776586825,0.4636121529483379,FALSE,TRUE,FALSE,FALSE
Aeromicrobium,-1.2259171848590293,1.9604158977020634,0.009925778108774016,0.006452837446475892,0.19248314698772753,0.31022485549934953,0.004210002684210416,0.0060727042835487174,-6.368958550626732,6.3193385795812675,2.357665506010382,1.062597015296295,1.9031602755638834e-10,2.6268517566521887e-10,0.0183902554385283,0.28796474114837234,9.4925921061662e-10,1.234922262610052e-9,0.115717145759355,0.7501756632463967,TRUE,TRUE,FALSE,FALSE
Nocardioides,-0.4836631103336323,1.1786984647645915,1.5298113828214914e-4,0.006115874373834317,0.110523175350459,0.19402066825857092,0.002353080101314415,0.0034005649694728536,-4.376123910663807,6.075118054916411,0.06501314519497015,1.7984877303439326,1.2080835469968594e-5,1.2389653824212338e-9,0.9481635340458576,0.07209975128769137,3.6600457090497446e-5,5.630409349003162e-9,0.9890336442413279,0.45385776902501646,TRUE,TRUE,FALSE,FALSE
Baekduia,0.2825130565449357,-0.5771859092725818,0.0013513781732376936,0.008442941755821333,0.14531525759092562,0.24344088277233036,0.0031411167524671656,0.004534579673536836,1.9441389791306922,-2.370948965923587,0.43022220430879055,1.861901733713743,0.05187869387730325,0.017742480729758817,0.6670340114557181,0.06261694264104052,0.08521440078641376,0.02974046974783343,0.9505815703323648,0.44155740586526854,FALSE,TRUE,FALSE,FALSE
Thermoleophilum,0.10640006909147155,0.0766450789972761,0.0027003684750316055,-0.0022188785007172026,0.1844632375546361,0.29885311674843185,0.00402836444758031,0.005811316546865502,0.5768090731897566,0.256464044381355,0.6703386722255523,-0.3818202782145842,0.5640684396537325,0.7975925406158039,0.5026419198551773,0.7025946764667106,0.6535523847546079,0.8429337186353069,0.8900353885179895,0.9036516436317127,FALSE,FALSE,FALSE,FALSE
Parviterribacter,0.31122883375314847,-0.32315679665318364,-0.0012337543387569096,0.005224669224332526,0.16059274411866825,0.2650520190754354,0.0034874672299551918,0.005032962223598692,1.9380005956132695,-1.2192202790245912,-0.353768009104063,1.0380902920023825,0.052623149876075255,0.22276059704989792,0.7235127500951646,0.29922802067196863,0.08574847928013857,0.2812008771401489,0.9710243414783,0.7649016278427198,FALSE,FALSE,FALSE,FALSE
Conexibacter,-0.017937298239453323,0.025613759561071772,0.005640139518222545,1.1505359712224528e-4,0.1413886058570571,0.23788561771395841,0.003052089607336706,0.004406474632243169,-0.1268652316834343,0.1076725857040698,1.8479600024404939,0.02611012356235349,0.8990470653364395,0.9142554164989128,0.06460812924414192,0.9791695023813797,0.9299624910397724,0.9255704587823153,0.2565507268044082,0.9892616610483901,FALSE,FALSE,FALSE,FALSE
Solirubrobacter,0.23924101924837513,-0.08385145279003649,0.0010982985581018112,-0.0020205426836207648,0.11278440566539132,0.19726139844770893,0.002404164592707435,0.0034740904459579147,2.121224275970875,-0.42507785836398326,0.45683168341855046,-0.5816033621034983,0.03390293328765371,0.670779918198117,0.6477920308238788,0.5608338777673152,0.05777624881104319,0.7219710172184995,0.942100412315744,0.8543394338513872,FALSE,FALSE,FALSE,FALSE
Rubrobacter,1.4248967470851046,-1.5968325741344218,-0.013282717789520178,0.00210483132709536,0.18101138297467154,0.2939611689506554,0.003950171129323897,0.005698793371227841,7.8718626622751495,-5.432120779198792,-3.3625676849584036,0.3693468406351187,3.493996058869868e-15,5.568820828114262e-8,7.722119273739193e-4,0.7118692160224769,2.7481622847649535e-14,2.0895850630263605e-7,0.011279809939140463,0.9043437621973758,TRUE,TRUE,TRUE,FALSE
Paraconexibacter,0.3768577282154004,-0.27658994294804706,9.264197946454115e-4,-0.004142683053154425,0.12790544217654737,0.21878928492396402,0.0027464530264739873,0.003966675661895538,2.9463775880249505,-1.264184135179063,0.3373149970945574,-1.0443715106202505,0.003215196520830206,0.20616394375995312,0.7358794554707144,0.2963135392624335,0.006849038421976845,0.2618666242168348,0.9710243414783,0.7634864702366172,TRUE,FALSE,FALSE,FALSE
Gaiella,0.6210038494203688,-0.964082556087089,0.0016504259473466808,-6.241374171676034e-4,0.12911482149061174,0.2205043810159674,0.0027738590268759538,0.004006112572619395,4.80970226540199,-4.372169621506417,0.5949927272279102,-0.15579627528028037,1.511552738504298e-6,1.2301788889098631e-5,0.5518483324302108,0.8761936066714143,5.1092980995723795e-6,3.422742622885266e-5,0.9009632044066692,0.961226311790329,TRUE,TRUE,FALSE,FALSE
Oligoflexus,1.1867943994398023,-1.6011859826330583,-0.010209675479842683,0.009272640821412048,0.14018185251453502,0.23617804466011066,0.0030247299226632838,0.004367105563886655,8.466105834325075,-6.7795716783808695,-3.375400693908246,2.1232921178025164,2.5373362798422683e-17,1.2053268655328883e-11,7.370828786447298e-4,0.03372938079698857,2.594426346138719e-16,6.240236556999384e-11,0.01116544064317387,0.32013200891446125,TRUE,TRUE,TRUE,FALSE
Bdellovibrio,-0.2680956040854449,1.0050013816621601,0.001109396388199263,-0.0032028059956915344,0.15007920111830889,0.2501795812796219,0.0032491264631902593,0.0046899997871209615,-1.786360815407743,4.017119928500022,0.34144450847566166,-0.6829010961763035,0.07404085585659655,5.8913745800810754e-5,0.7327689731516835,0.49466934124165945,0.11558286276850378,1.4782651553700368e-4,0.9710243414783,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Reyranella,0.9422119788538766,-1.4506205569789576,-4.2610199953448845e-4,-0.0011496760216895055,0.13860947110715943,0.2339528067887508,0.0029890813558538475,0.004315809201569069,6.7976017174573125,-6.200483665446274,-0.14255282771076336,-0.26638712880808674,1.0637504242841243e-11,5.6289902395718e-10,0.8866433549064573,0.7899410769426343,6.042693382391762e-11,2.616201145437348e-9,0.9890336442413279,0.919318867217935,TRUE,TRUE,FALSE,FALSE
Chitinispirillum,0.3164903314502578,-0.23429586953066955,-0.0013228523070658953,0.0026974288712203445,0.11672876332130531,0.20289728440758,0.0024933569192074497,0.003602455871841628,2.7113311444848662,-1.1547511353578104,-0.5305507193436162,0.7487749932773998,0.006701366332191226,0.24819235266494363,0.5957301532887167,0.45399283435502436,0.013370043072518104,0.30760809769685443,0.935435904605907,0.8452855625736229,TRUE,FALSE,FALSE,FALSE
Pseudobacteriovorax,0.24244370713763722,-0.35482654830271804,0.006618361367753894,-0.006141207720689721,0.12126435636511543,0.20935742326303602,0.0025960159948554525,0.003750192986337801,1.999299005947488,-1.694836241163109,2.5494301194097257,-1.6375711178231473,0.045576011669318205,0.09010649037961926,0.010789913273852224,0.10151119212705735,0.07639585562602928,0.12664451740640645,0.07880490230367071,0.5255452858223603,FALSE,FALSE,FALSE,FALSE
Aquicella,0.8624374925475748,-1.330114101135752,0.0024695943869692226,-0.005884425305796442,0.163403750756966,0.2690294743314595,0.0035511831345026493,0.005124647764779411,5.277954077261648,-4.9441203587119835,0.6954286201055341,-1.148259465994681,1.306341909822191e-7,7.648843931632554e-7,0.4867867297927357,0.25086146700471545,4.857216737429783e-7,2.543396071575378e-6,0.8900353885179895,0.7304416863972165,TRUE,TRUE,FALSE,FALSE
Diplorickettsia,-0.06371877270291829,0.29048064536441237,0.007186194215091106,-0.007683669339493954,0.10949177790482427,0.192539666931626,0.002329793476059929,0.003367047308386846,-0.5819502972936089,1.508679484044017,3.084476924213971,-2.2820200121201157,0.5606001599462647,0.13138071088330766,0.0020391042771381734,0.022488158782789258,0.6513791631193814,0.17792950579891664,0.024529224980868028,0.2485853227611029,FALSE,FALSE,TRUE,FALSE
Legionella,1.0020423365725162,-1.0634177561469267,-0.008081533862665092,6.533330891595676e-4,0.17388359499712605,0.2838643742295727,0.0037886815054472677,0.0054664063885429695,5.762719229430918,-3.7462177458270873,-2.1330729043984493,0.11951784092175934,8.27694249878771e-9,1.7952078184682121e-4,0.032918746111646975,0.904865106333464,3.454356614289973e-8,4.1018994287904956e-4,0.16829708949579517,0.9648183698227759,TRUE,TRUE,FALSE,FALSE
Fimbriimonas,-0.097241578151847,0.6934105184637338,1.4762376662557866e-4,-0.0023399344111079564,0.11210886223335124,0.19629406431020827,0.0023888989390303448,0.0034521191342345007,-0.8673852915342372,3.532508845340939,0.061795735354756874,-0.6778255095262903,0.38573093810131515,4.116364551443115e-4,0.9507254996926792,0.4978823347933938,0.46814229579655164,8.723280318861317e-4,0.9890336442413279,0.8452855625736229,FALSE,TRUE,FALSE,FALSE
Gemmatimonas,1.6381341909359546,-3.2476717587977495,0.0017575455320931843,0.004215320744738708,0.13740723341355277,0.23225113118547056,0.0029618252896499546,0.004276589136231675,11.921746404759372,-13.983448615387934,0.5933994615532846,0.985673538060064,9.117700582170795e-33,1.9671984594828784e-44,0.552913849159105,0.3242933387991033,2.486093025405237e-31,6.189108999449979e-43,0.9009632044066692,0.8087559485904467,TRUE,TRUE,FALSE,FALSE
Roseisolibacter,0.3196563874900895,-0.22163304897369648,-7.095074033668591e-4,9.197471406788948e-4,0.1132338573823092,0.19790461605243745,0.0024143229290706854,0.0034887107969228544,2.8229753439454073,-1.1198983297841414,-0.2938742762302973,0.2636352492990072,0.004758023059791998,0.26275709012452675,0.7688539752191189,0.7920609941290159,0.009779052419371492,0.32272567525805235,0.9752154339689069,0.919318867217935,TRUE,FALSE,FALSE,FALSE
Pseudobacteroides,0.4470477628009778,-0.531151375768293,0.003064203354605609,-0.005536395547143931,0.14177798056749435,0.2384365519101734,0.003060917639202819,0.004419177675354771,3.153153691508236,-2.22764241268006,1.0010734412977036,-1.2528112589859763,0.0016151674492334814,0.025904370019267625,0.31679130394290406,0.21027440319103788,0.0036497430206436127,0.04090690091845737,0.7080199088122828,0.6901704039837115,TRUE,TRUE,FALSE,FALSE
Ruminiclostridium,0.10771740593103937,-0.13570045446751441,0.006627597510126504,-0.004565053527813732,0.1323704134647841,0.22511853877827295,0.0028476456933502446,0.0041122896786018395,0.8137574183803284,-0.6027955547506929,2.32739540793404,-1.1101001837413922,0.4157839334055599,0.5466447043226648,0.019944229947045325,0.26695585807634076,0.49578900513957436,0.6042640109945132,0.12174910519912743,0.7371241826042583,FALSE,FALSE,FALSE,FALSE
Acetivibrio,0.41379624918760527,-0.618163748249479,0.005555617829431726,-0.006410812870838753,0.16886170512860238,0.27675418100334725,0.00367488249870819,0.005302649409599106,2.4505037946434607,-2.233620269108066,1.5117810790915518,-1.2089829773082108,0.01426564589605271,0.025508069106541586,0.13058956435209912,0.22666938530285366,0.02676444574075944,0.04043721032781205,0.41727446734381674,0.6935978850180852,TRUE,TRUE,FALSE,FALSE
Thermoclostridium,0.16921554770871533,-0.22897057824874015,0.011138686625227925,-0.01471544159212223,0.1697896090761819,0.2780677412496747,0.0036959106425839307,0.00533290881344214,0.9966189841027963,-0.8234345243346634,3.013786777442354,-2.759364937017198,0.31894948762247527,0.41026093687428256,0.002580090670702637,0.00579138211606763,0.4089352364814808,0.46481086753900713,0.028598588670543133,0.15221781567398382,FALSE,FALSE,TRUE,FALSE
Vampirovibrio,0.11692558519614529,0.9301348759668018,-0.006131374063097577,-0.007915458014352731,0.15085300272317098,0.25127410091379654,0.0032666699125939273,0.004715243915409577,0.7750961736619483,3.7016742775487987,-1.8769493787723739,-1.6786953456394367,0.43828283242481353,2.141814641537083e-4,0.06052503220368945,0.09321143351757562,0.5195874738021702,4.76088145863406e-4,0.25257008627834804,0.5225050388271305,FALSE,TRUE,FALSE,FALSE
Clostridium_sensu_stricto,0.7002434863882884,-1.2478667833011523,0.005585884962127653,-0.005412489204690657,0.13906372954105972,0.2345957122650502,0.002999380072727045,0.0043306285065885936,5.035414257184406,-5.319222466825359,1.862346493836958,-1.2498160940048602,4.7681652675211417e-7,1.0421164728595418e-7,0.0625542658858672,0.21136673557935634,1.666820166167647e-6,3.706309890430892e-7,0.2533138093794028,0.6901704039837115,TRUE,TRUE,FALSE,FALSE
Alkalibacter,0.9306756432177989,-0.9182358458116483,-0.012887702790493413,0.010550333635475258,0.12968641855773255,0.22131478726723383,0.0027868129544573704,0.004024753041410922,7.176353958787826,-4.1490035851192095,-4.624530961032087,2.621361739943358,7.159505175343592e-13,3.3392558203933544e-5,3.7544700479749223e-6,0.008757927821074095,4.504980948793122e-12,8.644022978106847e-5,1.6959094926820398e-4,0.15221781567398382,TRUE,TRUE,TRUE,FALSE
Gracilibacter,0.19464796980433227,-0.3658496382651399,0.009293139870380454,-0.008641172004505284,0.1641288731594648,0.2700555935100721,0.003567618422771345,0.005148297800322935,1.1859459341758571,-1.3547197208914505,2.604858134789396,-1.6784522457040563,0.2356436515147014,0.17550687225274164,0.009191230775645766,0.09325884556083258,0.3201935331213052,0.22715921123851687,0.07092855447620978,0.5225050388271305,FALSE,FALSE,FALSE,FALSE
Clostridium_XlVb,0.10416965395091156,0.16866569685565747,4.5785242166781944e-4,-1.922967389398201e-6,0.09706940411794972,0.1744849071288308,0.002050458191573673,0.002964870469251216,1.0731461153746682,0.9666492055448858,0.22329273698403462,-6.485839463616939e-4,0.2832055629128488,0.3337194275446788,0.8233076796253038,0.9994825049190951,0.3700673330075245,0.3922162237522231,0.9890336442413279,0.9994825049190951,FALSE,FALSE,FALSE,FALSE
Cellulosilyticum,0.18832703427526287,-0.021080672635024448,3.5640103979013403e-4,6.46218301374734e-4,0.09938821391405621,0.17789606377530928,0.002102381221034468,0.00303964975104687,1.8948628500167493,-0.1184999386026342,0.16952255672012156,0.21259630362089363,0.058110574020319064,0.9056715437419011,0.8653856314261469,0.8316418548241393,0.09247947383000193,0.9191554873211849,0.9890336442413279,0.9344547214919587,FALSE,FALSE,FALSE,FALSE
Alicyclobacillus,0.2578637845434288,-0.046198900812823546,-0.001285329357105306,7.943037912820223e-4,0.10796515259035783,0.19034387728820004,0.0022953443497834313,0.003317461000242567,2.3883982781168056,-0.24271282833476013,-0.55997234455326,0.23943123708882913,0.016921992111541995,0.808227868994759,0.5754983013914096,0.8107712105846161,0.03131717092136053,0.8476030728688626,0.926688209720813,0.9255799279667993,TRUE,FALSE,FALSE,FALSE
Herbinix,0.13003532938530285,-0.08106417957092361,0.003882873012818091,-0.0016792979061412154,0.12384673337912651,0.2130281518030986,0.0026544995064486233,0.0038343535570648625,1.0499697960319345,-0.3805327083992685,1.4627514540444848,-0.43796115333367736,0.29373199967766683,0.7035500216134117,0.14353540112095753,0.6614144438481354,0.38259996136358515,0.7532773791620038,0.43166161072405607,0.8919094979322574,FALSE,FALSE,FALSE,FALSE
Alkalihalobacillus,0.41297682731915636,-0.33467228708998725,-0.00518768581927211,0.007933399480883565,0.1334282013680569,0.22661699595107407,0.0028716228359082782,0.004146791906260314,3.0951239924157763,-1.4768190077069152,-1.8065345331575462,1.913141450118753,0.0019673063627989066,0.13972416000276314,0.07083488505504261,0.05572994658560976,0.004349342175052718,0.1873678080037053,0.27076138306086384,0.43032150911895917,TRUE,FALSE,FALSE,FALSE
Turicibacter,1.1370592735829268,-1.5557435448090784,-0.005724883622720499,0.001639941450076223,0.16721063255230034,0.27441710313722195,0.0036374645118939126,0.005248805242589727,6.800161306891032,-5.669265971484039,-1.5738665226838828,0.3124409030781806,1.0450207528221992e-11,1.4341059243946205e-8,0.11551831087028155,0.7547054689329771,6.019908280341964e-11,6.046900237911338e-8,0.38727040283561603,0.9064359121094399,TRUE,TRUE,FALSE,FALSE
Sporosarcina,0.02675609915599442,-1.2841772939257385,0.030054028234243236,-0.016794854658244714,0.2242298985412363,0.3553231848887525,0.004928581267053758,0.0071068233082432625,0.1193244046849262,-3.6141106140535113,6.097906599439953,-2.363201381236568,0.9050183494835674,3.0138038215030274e-4,1.0746650368615523e-9,0.018117821427758043,0.9323740678558667,6.521935253940414e-4,2.1976900003818744e-7,0.2245511807258497,FALSE,TRUE,TRUE,FALSE
Psychrobacillus,0.29284579035415004,-0.2682233145878896,0.0012752826222279445,-3.765450531683054e-4,0.1279684640573982,0.21887867589355425,0.002747881114973675,0.0039687306704082,2.2884215459740047,-1.2254428783109634,0.4640967235731965,-0.0948779558098802,0.02211298409277542,0.22040839975227833,0.6425784490651736,0.9244117662338618,0.03966758988572433,0.2790929891600057,0.942100412315744,0.9744443618289935,TRUE,FALSE,FALSE,FALSE
Neobacillus,0.9676881783991348,-1.5801502224181907,0.007789754081870952,-0.01588343164684221,0.179000024891283,0.29111137622060823,0.0039046047761757768,0.005633222049861719,5.406078457178245,-5.427992004066275,1.9950173009572414,-2.8195997789989673,6.441958707585936e-8,5.6991592353453496e-8,0.04604099295401181,0.00480835793496006,2.4623935620585495e-7,2.1190510247784074e-7,0.21317732376523466,0.15127833810758956,TRUE,TRUE,FALSE,FALSE
Planococcus,0.09580567495394507,-0.04465350978486762,0.007122501403340003,-0.007385363724585317,0.16352893476841038,0.26920661882268143,0.0035540205199823312,0.005128730700650709,0.5858637499817695,-0.16587077234635003,2.0040687337886873,-1.439998345720959,0.5579670792042128,0.8682586491220211,0.04506269811985894,0.1498678670977228,0.6501667675057636,0.8967620896235017,0.21317732376523466,0.6180151119834432,FALSE,FALSE,FALSE,FALSE
Ureibacillus,0.0035011025847941327,-0.29943302548642065,0.01637837419518781,-0.014244956287838294,0.17488056543879316,0.28527625848613397,0.003811271377913482,0.005498913470232623,0.020019963773616065,-1.0496247639933722,4.297351873209909,-2.5905038086070635,0.9840274469680717,0.29389066685140997,1.72850692914109e-5,0.00958355611015124,0.9921829092481783,0.35562509687049315,5.891327783489216e-4,0.1567869779620743,FALSE,FALSE,TRUE,FALSE
Lysinibacillus,1.478564101096148,-2.5314517789464874,-3.234969830074146e-4,-0.0020442827761181135,0.16513285146471107,0.27147639551051117,0.003590373598573126,0.005181042077650832,8.953785318799014,-9.324758324516923,-0.09010120371205316,-0.39456980767178484,3.4349650925594446e-19,1.1123680733467617e-20,0.9282067926883191,0.6931603992903819,4.257274917747918e-18,9.478302958308866e-20,0.9890336442413279,0.9025961348925496,TRUE,TRUE,FALSE,FALSE
Mesobacillus,0.46564347975014214,-0.20853725043163612,-0.005260210390888742,0.0017027065299714756,0.1309681048833542,0.2231315013308968,0.002815861184737215,0.004066552756103162,3.5553960268789426,-0.9345934983979789,-1.8680645265471925,0.41871005544340234,3.7741017524679256e-4,0.3499978309158138,0.061753077329669455,0.675428045941892,9.412241565605986e-4,0.40783223032640414,0.25257008627834804,0.8919094979322574,TRUE,FALSE,FALSE,FALSE
Domibacillus,-0.3140202128648179,0.22874203705976678,0.022677143089597722,-0.02370473184321032,0.1561121012006195,0.2587131816106978,0.0033858975193418214,0.004886806984092309,-2.011504620396281,0.8841530054080101,6.697527896238836,-4.850760817927682,0.04427218278133942,0.3766136230280637,2.119747743359413e-11,1.2298878728878984e-6,0.07482364775854472,0.4326825051080844,8.66976827034e-9,5.030241400111505e-4,FALSE,FALSE,TRUE,TRUE
Geobacillus,-0.35228312450235144,0.27698136599334106,0.0181383789119912,-0.01357600853797446,0.16526728509048338,0.27166664896312637,0.0035934204902571716,0.005185426503453492,-2.1315962461020486,1.0195633768462173,5.047663907179726,-2.6181083714006634,0.03304005262432828,0.30793558145815925,4.472450265199639e-7,0.00884187196003981,0.056541345285984375,0.36934209037063676,2.6131887978095034e-5,0.15221781567398382,FALSE,FALSE,TRUE,FALSE
Parageobacillus,-0.33434854258103985,0.07414011947633274,0.021016990760213815,-0.014964113011404856,0.17581506032623595,0.28659977125542846,0.003832445012922989,0.005529382635468147,-1.9017059287221187,0.2586886903348443,5.483964072372756,-2.7062900142626707,0.057209610356428665,0.7958754464163169,4.158992718648294e-8,0.006803959728480883,0.09175972798344834,0.8429337186353069,5.670093406423842e-6,0.15221781567398382,FALSE,FALSE,TRUE,FALSE
Bacillus,0.9282901643051712,-1.307941991118277,-0.0019765701690120678,-0.0010715293428668568,0.13704349657628784,0.23173623829911844,0.002953579119204746,0.004264723312180525,6.773690014457717,-5.644097792896868,-0.669211857627251,-0.25125412938430247,1.2553850645732358e-11,1.660496756974355e-8,0.5033603433040637,0.8016176372197531,7.033595772745937e-11,6.860032056591023e-8,0.8900353885179895,0.9235538411912085,TRUE,TRUE,FALSE,FALSE
Exiguobacterium,-0.15142248652368603,0.5761501788372658,0.004570198924781539,-0.005174504046755436,0.15375848689599006,0.2553838697624919,0.0033325406753116384,0.0048100287793921975,-0.9848073402680906,2.256016323086842,1.371385789418508,-1.0757740304849681,0.32471871440816324,0.024069608885370446,0.1702547249815392,0.282028329328798,0.413738175055884,0.03830533087204868,0.46227590647504313,0.7501756632463967,FALSE,TRUE,FALSE,FALSE
Anoxybacillus,-0.19920755445277746,0.22724135863900985,0.012995781362356957,-0.010270467654637376,0.14396511910993365,0.24153090301612234,0.003110505573061158,0.004490531912505581,-1.3837209713323682,0.9408376145715869,4.178028637822806,-2.2871383289884615,0.16644390959658395,0.3467880816396704,2.940466383625394e-5,0.02218775029123271,0.23994041272517144,0.40524664397321486,7.516567193142414e-4,0.2485853227611029,FALSE,FALSE,TRUE,FALSE
Staphylococcus,-0.851985927999175,0.8237661026908605,0.022898292664019784,-0.010180578233037085,0.2024828094317934,0.3244157265961408,0.004436415084043786,0.006398531045961128,-4.207695114414973,2.5392298682127445,5.161440539316719,-1.5910805401910577,2.5798862075530386e-5,0.011109680222125624,2.4505673027617323e-7,0.1115914513443521,7.536953277779947e-5,0.01933557110999736,2.004564053659097e-5,0.5315806533817431,TRUE,TRUE,TRUE,FALSE
